Source,Lead_Id,Disposition,DispositionDate,CreditResponse,MonitoringRate,AdditionalEquipment
PROTECT AMERICA,150970,TRANSFER,12/23/13 12:52 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/23/13 2:02 PM,APPROVED 0,51.99,0
GOOGLEPPC,INBOUND,SOLD,12/24/13 1:00 PM,APPROVED 0,49.99,79
BINGPPC,INBOUND,PNS,12/23/13 4:32 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/23/13 4:24 PM,,0,0
BINGPPC,INBOUND,DROPPED CALL,12/23/13 5:15 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/23/13 7:22 PM,APPROVED 0,42.99,0
GOOGLEPPC,INBOUND,PNS,12/23/13 7:46 PM,,0,0
PROTECT AMERICA,151063,DNC,12/28/13 9:33 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/24/13 8:57 AM,APPROVED 0,49.99,0
GOOGLEPPC,INBOUND,SOLD,12/24/13 10:31 AM,APPROVED 0,39.99,0
GOOGLE CALL METRICS,INBOUND,PNS,12/24/13 1:19 PM,,0,0
CHAT,MANUAL,,NULL,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/2/13 12:07 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/2/13 2:16 PM,APPROVED 0,49.99,0
PROTECT AMERICA,INBOUND,HAS PA,12/4/13 5:11 PM,,0,0
BINGPPC,INBOUND,UNDER CONTRACT,12/2/13 2:03 PM,,0,0
GOOGLEPPC,147058,NO ANSWER,12/8/13 11:13 AM,,0,0
GOOGLEPPC,147067,SOLD,12/2/13 3:52 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,PNS,12/2/13 3:20 PM,,0,0
GOOGLEPPC,147112,SOLD,12/4/13 5:06 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/2/13 4:17 PM,,0,0
BINGPPC,INBOUND,SOLD,12/2/13 6:27 PM,APPROVED 0,44.99,15
GOOGLEPPC,147179,CALLBACK,12/3/13 4:57 PM,,0,0
BINGPPC,INBOUND,DROPPED CALL,12/2/13 8:11 PM,,0,0
GOOGLEPPC,147222,KILL LEAD,12/15/13 2:33 PM,,0,0
BINGPPC,INBOUND,PNS,12/3/13 7:54 AM,,0,0
BINGPPC,INBOUND,SOLD,12/3/13 9:28 AM,APPROVED 0,29.99,0
GOOGLEPPC,INBOUND,SOLD,12/9/13 2:46 PM,APPROVED 0,31.99,0
GOOGLE CALL METRICS,INBOUND,SOLD,12/3/13 12:43 PM,APPROVED 0,44.99,0
BINGPPC,147368,DROPPED CALL,12/8/13 5:03 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/3/13 3:28 PM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,SOLD,12/3/13 4:19 PM,APPROVED 0,31.99,15
GOOGLEPPC,147380,ANSWERING MACHINE,12/4/13 1:40 PM,,0,0
PROTECT AMERICA,147395,ANSWERING MACHINE,12/4/13 12:54 PM,,0,0
GOOGLEPPC,147412,PNS,12/6/13 12:36 PM,,0,0
BINGPPC,147429,ANSWERING MACHINE,12/9/13 9:07 AM,,0,0
BINGPPC,INBOUND,SOLD,12/4/13 8:39 AM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,12/4/13 11:18 AM,,0,0
GOOGLEPPC,147548,TRANSFER,12/5/13 11:28 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/4/13 1:02 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/4/13 4:29 PM,APPROVED 0,19.99,0
GOOGLEPPC,INBOUND,PNS,12/4/13 2:22 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/4/13 3:52 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/4/13 5:07 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/4/13 5:31 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,PNS,12/4/13 5:29 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/4/13 5:44 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/4/13 6:40 PM,APPROVED 0,37.99,0
PROTECT AMERICA,INBOUND,,12/4/13 7:46 PM,APPROVED 0,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/4/13 8:20 PM,,0,0
BINGPPC,INBOUND,SOLD,12/5/13 1:25 PM,APPROVED 0,47.99,0
GOOGLE CALL METRICS,INBOUND,PNS,12/5/13 12:47 PM,,0,0
GOOGLEPPC,147768,ANSWERING MACHINE,12/9/13 9:38 AM,,0,0
BINGPPC,147777,CALLBACK,12/5/13 5:21 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/5/13 4:18 PM,APPROVED 0,44.99,0
PROTECT AMERICA,INBOUND CALLBACK,KILL LEAD,12/14/13 2:49 PM,,0,0
GOOGLEPPC,147791,SOLD,12/5/13 8:23 PM,APPROVED 0,44.99,267
GOOGLEPPC,147821,SOLD,12/9/13 2:55 PM,APPROVED DCS,0,0
PROTECT AMERICA,147875,NO ANSWER,12/9/13 11:28 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/6/13 11:18 AM,APPROVED 0,19.99,0
GOOGLE CALL METRICS,INBOUND,DROPPED CALL,12/16/13 12:14 PM,,0,0
PROTECT AMERICA,INBOUND,DNC,12/6/13 11:28 AM,,0,0
BINGPPC,147907,SOLD,12/6/13 12:52 PM,APPROVED 0,46.99,0
PROTECT AMERICA,147918,UNDER CONTRACT,12/23/13 2:20 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/6/13 4:12 PM,APPROVED 0,31.99,0
GOOGLEPPC,148012,ANSWERING MACHINE,12/10/13 10:28 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/7/13 10:31 AM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,KILL LEAD,12/7/13 1:26 PM,,0,0
BINGPPC,148103,KILL LEAD,12/15/13 11:30 AM,,0,0
BINGPPC,148106,DNC,12/16/13 8:40 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/7/13 5:15 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,PNS FOLLOWUP,12/12/13 11:33 AM,,0,0
GOOGLEPPC,148202,ANSWERING MACHINE,12/10/13 8:47 AM,,0,0
GOOGLE CALL METRICS,INBOUND,CALLBACK,12/8/13 3:14 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/9/13 5:32 PM,APPROVED 0,31.99,0
GOOGLEPPC,148263,KILL LEAD,12/8/13 7:53 PM,,0,0
BINGPPC,INBOUND,PNS,12/9/13 1:45 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/9/13 5:20 PM,,0,0
GOOGLEPPC,148455,ANSWERING MACHINE,12/11/13 1:52 PM,,0,0
GOOGLEPPC,148472,SOLD,12/10/13 8:52 AM,APPROVED 0,44.99,0
BINGPPC,INBOUND,PNS,12/10/13 9:51 AM,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,12/10/13 11:37 AM,,0,0
GOOGLEPPC,148570,TRANSFER,12/10/13 11:54 AM,,0,0
BINGPPC,148571,UNDER CONTRACT,12/18/13 8:30 AM,,0,0
GOOGLEPPC,148610,DNC,12/31/13 6:37 PM,,0,0
GOOGLEPPC,148619,UNDER CONTRACT,12/22/13 8:19 PM,,0,0
BINGPPC,148652,UNDER CONTRACT,1/3/14 11:50 AM,,0,0
GOOGLEPPC,148726,CALLBACK,12/13/13 5:45 PM,,0,0
BINGPPC,INBOUND,CALLBACK,12/11/13 3:57 PM,,0,0
BINGPPC,148809,PNS,12/12/13 1:05 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,UNDER CONTRACT,1/1/14 8:29 AM,,0,0
GOOGLEPPC,148838,ANSWERING MACHINE,12/16/13 10:08 AM,APPROVED 0,0,0
BINGPPC,148882,BAD PHONE,12/12/13 8:51 AM,,0,0
GOOGLEPPC,148931,KILL LEAD,12/30/13 8:24 PM,,0,0
BINGPPC,148998,CALLBACK,12/12/13 3:06 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,SOLD,12/16/13 4:34 PM,APPROVED 0,54.99,0
GOOGLEPPC,INBOUND,PNS,12/12/13 9:33 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/12/13 12:51 PM,,0,0
BINGPPC,153744,UNDER CONTRACT,1/8/14 12:05 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/8/14 2:57 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,1/7/14 5:43 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,,NULL,,0,0
GOOGLEPPC,INBOUND,SOLD,1/8/14 3:10 PM,APPROVED 0,31.99,19
PROTECT AMERICA,INBOUND,TRANSFER,1/8/14 11:03 AM,,0,0
BINGPPC,INBOUND,UNDER CONTRACT,1/9/14 12:11 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/8/14 12:26 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/8/14 1:48 PM,,0,0
BINGPPC,153899,,NULL,,0,0
GOOGLEPPC,INBOUND CALLBACK,KILL LEAD,1/12/14 10:46 AM,,0,0
GOOGLEPPC,153909,PNS,1/12/14 2:14 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/8/14 5:21 PM,APPROVED DCS,0,0
GOOGLEPPC,153936,,NULL,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/8/14 6:11 PM,,0,0
GOOGLEPPC,154016,SOLD,1/9/14 9:49 AM,APPROVED 0,42.99,0
BINGPPC,INBOUND CALLBACK,CALLBACK,1/10/14 10:50 AM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,1/9/14 11:05 AM,APPROVED 0,47.99,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/9/14 11:03 AM,,0,0
BINGPPC,INBOUND,CALLBACK,1/9/14 11:43 AM,,0,0
BINGPPC,INBOUND,CALLBACK,1/11/14 2:11 PM,,0,0
GOOGLE MAPS,INBOUND,NOT SERVICABLE,1/9/14 12:36 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/9/14 1:05 PM,,0,0
GOOGLEPPC,154084,DROPPED CALL,1/14/14 11:02 AM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,1/9/14 2:01 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/9/14 2:38 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,SOLD,1/9/14 5:45 PM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/9/14 5:45 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/10/14 9:07 AM,APPROVED 0,41.99,0
GOOGLEPPC,INBOUND,CALLBACK,1/10/14 11:13 AM,,0,0
BINGPPC,INBOUND CALLBACK,KILL LEAD,1/14/14 8:20 AM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,1/10/14 12:51 PM,,0,0
GOOGLEPPC,154244,NOT INTERESTED,1/13/14 9:16 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/10/14 12:37 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,PNS,1/10/14 8:53 PM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,HAS PA,1/14/14 8:20 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,PNS FOLLOWUP,1/15/14 8:39 AM,,0,0
GOOGLEPPC,154434,NOT SERVICABLE,1/12/14 9:54 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/12/14 11:43 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/12/14 4:54 PM,APPROVED 0,41.99,0
GOOGLEPPC,INBOUND CALLBACK,PNS,1/12/14 5:02 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/13/14 7:56 AM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,1/13/14 11:07 AM,APPROVED 0,51.99,199
GOOGLEPPC,INBOUND,NOT SERVICABLE,1/14/14 4:02 PM,,0,0
BINGPPC,INBOUND,PNS,1/13/14 1:03 PM,,0,0
BINGPPC,INBOUND,PNS,1/13/14 1:40 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/13/14 1:51 PM,,0,0
BINGPPC,INBOUND,SOLD,1/13/14 2:49 PM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,CALLBACK,1/13/14 2:18 PM,,0,0
GOOGLEPPC,154657,CALLBACK,1/13/14 2:47 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/13/14 2:55 PM,,0,0
GOOGLEPPC,INBOUND,PNS FOLLOWUP,1/15/14 2:04 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/13/14 3:43 PM,APPROVED 0,51.99,0
GOOGLEPPC,154689,DROPPED CALL,1/14/14 3:11 PM,,0,0
BINGPPC,154695,PNS,1/13/14 5:37 PM,,0,0
GOOGLEPPC,154715,DNC,1/13/14 7:37 PM,,0,0
GOOGLEPPC,154765,BAD PHONE,1/14/14 3:11 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/14/14 12:36 PM,,0,0
BINGPPC,154833,PNS FOLLOWUP,1/14/14 2:34 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/14/14 3:12 PM,,0,0
BINGPPC,INBOUND,DROPPED CALL,1/14/14 5:14 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/15/14 7:11 AM,,0,0
BINGPPC,INBOUND,PNS,1/15/14 8:14 AM,,0,0
GOOGLEPPC,154986,SOLD,1/15/14 11:39 AM,APPROVED 0,41.98,277
BINGPPC,INBOUND,CALLBACK,1/15/14 11:08 AM,,0,0
GOOGLEPPC,155001,,NULL,,0,0
GOOGLEPPC,INBOUND,PNS,1/15/14 1:40 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/15/14 2:27 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/15/14 2:14 PM,,0,0
GOOGLEPPC,146923,SOLD,12/2/13 5:06 PM,APPROVED 0,54.99,0
BINGPPC,INBOUND,DROPPED CALL,12/2/13 10:00 AM,,0,0
PROTECT AMERICA,INBOUND,UNDER CONTRACT,12/8/13 4:44 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/2/13 10:51 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/2/13 12:06 PM,APPROVED 0,41.99,0
BINGPPC,INBOUND,PNS,12/2/13 1:27 PM,,0,0
BINGPPC,INBOUND,PNS,12/2/13 1:26 PM,,0,0
SEMDIRECT,INBOUND,DNC,12/2/13 1:34 PM,,0,0
BINGPPC,147052,SOLD,12/2/13 2:05 PM,APPROVED 0,31.99,0
BINGPPC,INBOUND,SOLD,12/6/13 1:44 PM,APPROVED 0,35.99,0
GOOGLEPPC,INBOUND CALLBACK,KILL LEAD,12/20/13 8:39 PM,,0,0
BINGPPC,INBOUND CALLBACK,UNDER CONTRACT,12/7/13 11:43 AM,,0,0
GOOGLEPPC,147081,ANSWERING MACHINE,12/5/13 10:39 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/2/13 3:13 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/2/13 4:03 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/2/13 7:12 PM,,0,0
GOOGLEPPC,147252,SOLD,12/3/13 8:59 AM,APPROVED 0,36.99,0
GOOGLEPPC,INBOUND,SHORT CALL,12/12/13 12:02 PM,,0,0
PROTECT AMERICA,INBOUND,NOT SERVICABLE,12/3/13 9:38 AM,,0,0
GOOGLEPPC,INBOUND,NOT SERVICABLE,12/3/13 10:14 AM,,0,0
PROTECT AMERICA,INBOUND,CALLBACK,12/26/13 8:33 PM,,0,0
PROTECT AMERICA,151445,ANSWERING MACHINE,12/27/13 9:53 AM,,0,0
GOOGLEPPC,151498,KILL LEAD,1/7/14 8:55 AM,,0,0
GOOGLEPPC,151516,SOLD,12/27/13 9:46 AM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND CALLBACK,ANSWERING MACHINE,12/30/13 9:16 AM,APPROVED 0,0,0
GOOGLEPPC,151538,DNC,12/29/13 5:57 PM,APPROVED 0,46.98,0
GOOGLEPPC,INBOUND,PNS,12/27/13 12:13 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/27/13 12:37 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/27/13 12:54 PM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,SOLD,1/3/14 10:33 AM,APPROVED 0,53.99,0
BINGPPC,INBOUND,PNS,12/27/13 2:02 PM,,0,0
BINGPPC,INBOUND CALLBACK,DNC,1/6/14 9:04 AM,,0,0
GOOGLEPPC,151641,NOT INTERESTED,1/4/14 12:47 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/27/13 9:33 PM,APPROVED DCS,0,0
BINGPPC,151701,SOLD,12/28/13 2:59 PM,APPROVED 0,49.99,0
BINGPPC,151726,NOT INTERESTED,1/12/14 6:01 PM,,0,0
GOOGLEPPC,151775,ANSWERING MACHINE,1/14/14 2:40 PM,,0,0
GOOGLEPPC,151778,CALLBACK,12/28/13 2:42 PM,,0,0
BINGPPC,INBOUND,KILL LEAD,12/28/13 12:30 PM,,0,0
GOOGLEPPC,INBOUND,KILL LEAD,12/28/13 2:20 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/28/13 5:49 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND VOICEMAIL,SOLD,1/2/14 6:52 PM,APPROVED 0,49.99,0
GOOGLEPPC,151948,SOLD,12/29/13 3:15 PM,APPROVED 0,44.99,118.5
BINGPPC,151966,UNDER CONTRACT,1/7/14 1:05 PM,,0,0
PROTECT AMERICA,INBOUND,NOT SERVICABLE,12/29/13 1:27 PM,,0,0
PROTECT AMERICA,INBOUND,,12/29/13 3:41 PM,APPROVED 0,0,0
BINGPPC,152083,ANSWERING MACHINE,12/31/13 4:13 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/30/13 7:44 AM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 10:25 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 10:50 AM,,0,0
GOOGLEPPC,152111,KILL LEAD,12/30/13 4:59 PM,,0,0
GOOGLEPPC,152119,ANSWERING MACHINE,12/31/13 1:26 PM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,12/30/13 11:49 AM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,12/30/13 12:02 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 1:10 PM,,0,0
GOOGLEPPC,152194,UNDER CONTRACT,1/9/14 12:04 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,12/30/13 5:16 PM,,0,0
BINGPPC,INBOUND,KILL LEAD,12/30/13 5:59 PM,,0,0
BINGPPC,152243,DNC,1/1/14 2:29 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/30/13 8:58 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/2/14 8:39 AM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,12/31/13 8:00 AM,,0,0
GOOGLEPPC,152367,SOLD,12/31/13 10:00 AM,APPROVED 0,44.99,0
GOOGLE CALL METRICS,INBOUND CALLBACK,CALLBACK,1/14/14 12:40 PM,,0,0
BINGPPC,INBOUND,SOLD,12/31/13 11:35 AM,APPROVED DCS,0,0
GOOGLEPPC,152404,NOT SERVICABLE,1/1/14 2:28 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/31/13 1:10 PM,APPROVED 0,57.98,0
GOOGLEPPC,152421,UNDER CONTRACT,1/2/14 1:08 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/31/13 2:27 PM,,0,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,12/31/13 5:00 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 5:56 PM,,0,0
BINGPPC,INBOUND,KILL LEAD,12/31/13 7:00 PM,,0,0
GOOGLEPPC,152589,ANSWERING MACHINE,1/9/14 10:07 AM,,0,0
BINGPPC,INBOUND,PNS,1/1/14 3:35 PM,,0,0
BINGPPC,152627,SOLD,1/3/14 3:13 PM,APPROVED 0,52.98,0
GOOGLEPPC,152632,SOLD,1/1/14 5:50 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,PNS,1/2/14 8:24 AM,,0,0
PROTECT AMERICA,INBOUND,UNDER CONTRACT,1/5/14 1:58 PM,,0,0
BINGPPC,INBOUND,SOLD,1/2/14 12:50 PM,APPROVED 0,49.99,0
PROTECT AMERICA,INBOUND,SOLD,1/2/14 12:36 PM,APPROVED 0,41.99,0
GOOGLEPPC,INBOUND,SOLD,1/2/14 12:27 PM,APPROVED 0,45.99,0
GOOGLEPPC,152773,SOLD,1/9/14 2:54 PM,APPROVED 0,51.99,0
PROTECTAMERICA,MANUAL,SOLD,NULL,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/2/14 6:48 PM,,0,0
GOOGLEPPC,152901,SOLD,1/11/14 5:21 PM,APPROVED 0,0,0
GOOGLEPPC,152944,BAD PHONE,1/3/14 11:19 AM,,0,0
GOOGLEPPC,152972,KILL LEAD,1/3/14 10:11 AM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/3/14 8:49 AM,,0,0
BINGPPC,INBOUND,,NULL,,0,0
BINGPPC,INBOUND,DROPPED CALL,1/3/14 11:29 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 12:14 PM,,0,0
BINGPPC,153045,,NULL,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/3/14 2:12 PM,,0,0
GOOGLEPPC,153079,UNDER CONTRACT,1/10/14 1:06 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/3/14 4:23 PM,,0,0
GOOGLEPPC,153092,DNC,1/3/14 3:51 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/3/14 5:39 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 5:47 PM,,0,0
YAHOO BANNER,INBOUND,SOLD,1/3/14 7:25 PM,APPROVED 0,54.98,0
BINGPPC,153199,KILL LEAD,1/4/14 8:06 AM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/4/14 2:56 PM,,0,0
GOOGLEPPC,153258,NOT INTERESTED,1/15/14 11:50 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/4/14 3:13 PM,,0,0
BINGPPC,INBOUND,DNC,1/4/14 5:49 PM,,0,0
PROTECT AMERICA,153328,CALLBACK,1/14/14 4:25 PM,,0,0
GOOGLEPPC,153329,NO ANSWER,1/13/14 2:46 PM,,0,0
GOOGLEPPC,153346,KILL LEAD,1/5/14 4:59 PM,,0,0
GOOGLEPPC,147245,HAS PA,12/12/13 8:33 AM,,0,0
GOOGLE MAPS,INBOUND,SOLD,12/3/13 8:14 AM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,PNS,12/18/13 4:35 PM,,0,0
BINGPPC,INBOUND,PNS,12/3/13 10:09 AM,,0,0
BINGPPC,147316,KILL LEAD,12/29/13 8:13 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/29/13 12:24 PM,,0,0
BINGPPC,147326,SOLD,12/3/13 11:58 AM,APPROVED 0,44.99,0
BINGPPC,147349,KILL LEAD,12/24/13 11:35 AM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/3/13 1:45 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,KILL LEAD,12/6/13 10:19 AM,APPROVED 0,0,0
GOOGLEPPC,INBOUND,PNS,12/3/13 3:52 PM,,0,0
GOOGLEPPC,147378,SOLD,12/5/13 12:28 PM,APPROVED 0,49.99,0
BINGPPC,INBOUND,SOLD,12/3/13 7:00 PM,APPROVED 0,31.99,0
GOOGLEPPC,147404,KILL LEAD,12/3/13 6:46 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/3/13 8:39 PM,,0,0
GOOGLEPPC,147474,ANSWERING MACHINE,1/6/14 4:06 PM,,0,0
BINGPPC,147499,CALLBACK,12/4/13 12:53 PM,,0,0
BINGPPC,INBOUND,SOLD,12/4/13 11:21 AM,APPROVED DCS,0,0
BINGPPC,INBOUND,DROPPED CALL,12/4/13 12:11 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/4/13 1:02 PM,,0,0
PROTECT AMERICA,147552,BAD PHONE,12/8/13 1:40 PM,,0,0
PROTECT AMERICA,INBOUND,UNDER CONTRACT,12/4/13 2:53 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/4/13 4:29 PM,,0,0
PROTECTAMERICA,MANUAL,PNS,NULL,APPROVED 0,54.99,0
BINGPPC,147652,ANSWERING MACHINE,12/6/13 10:50 AM,,0,0
GOOGLEPPC,147674,ANSWERING MACHINE,12/6/13 9:02 AM,,0,0
PROTECT AMERICA,147715,ANSWERING MACHINE,12/9/13 8:59 AM,,0,0
GOOGLE CALL METRICS,INBOUND,DROPPED CALL,12/5/13 2:38 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,CALLBACK,12/5/13 4:40 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,NOT INTERESTED,12/11/13 10:05 AM,,0,0
GOOGLEPPC,147797,CALLBACK,12/9/13 9:36 AM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,KILL LEAD,12/24/13 11:29 AM,,0,0
GOOGLEPPC,147822,,NULL,,0,0
PROTECT AMERICA,147867,CALLBACK,12/9/13 10:25 AM,,0,0
BINGPPC,147902,KILL LEAD,12/7/13 12:11 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/6/13 11:40 AM,,0,0
PROTECT AMERICA,INBOUND,UNDER CONTRACT,12/10/13 6:14 PM,,0,0
BINGPPC,INBOUND,SOLD,12/6/13 6:55 PM,APPROVED 0,54.99,0
PROTECT AMERICA,INBOUND VOICEMAIL,HAS PA,12/12/13 8:39 AM,,0,0
GOOGLEPPC,148051,UNDER CONTRACT,12/16/13 2:37 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/7/13 1:28 PM,,0,0
PROTECT AMERICA,154487,PNS,1/12/14 12:53 PM,,0,0
PROTECT AMERICA,148152,DNC,12/11/13 6:00 PM,,0,0
BINGPPC,INBOUND,CALLBACK,12/8/13 1:09 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/8/13 1:48 PM,,0,0
GOOGLEPPC,148255,KILL LEAD,12/8/13 5:48 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/8/13 5:50 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/8/13 7:33 PM,,0,0
GOOGLEPPC,148278,UNDER CONTRACT,1/4/14 4:19 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/9/13 8:00 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/9/13 9:39 AM,APPROVED DCS,0,0
PROTECT AMERICA,148355,SOLD,12/11/13 1:14 PM,APPROVED DCS,0,0
BINGPPC,148447,DNC,1/2/14 8:34 AM,,0,0
BINGPPC,INBOUND,PNS,12/10/13 9:27 AM,,0,0
PROTECT AMERICA,MANUAL,SOLD,12/10/13 11:56 AM,APPROVED 0,44.99,0
PROTECT AMERICA,INBOUND,,12/10/13 1:10 PM,APPROVED 0,0,0
PROTECT AMERICA,INBOUND,PNS,12/10/13 12:54 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/10/13 2:15 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,SOLD,12/10/13 5:43 PM,APPROVED 0,36.99,0
GOOGLEPPC,148653,KILL LEAD,12/15/13 6:33 PM,,0,0
